Cuboid: world, 4461, 17, -44, 4544, 52, 39
Chests: '[4502:26:-2:54:3:Default, 4498:26:3:54:5:Default, 4513:27:-34:54:5:Default,
  4485:27:-33:54:5:Default, 4475:27:-26:54:3:Default, 4526:27:-25:54:3:Default, 4533:27:-15:54:5:Default,
  4466:27:-13:54:3:Default, 4536:27:-1:54:5:Default, 4464:27:1:54:3:Default, 4534:27:13:54:5:Default,
  4467:27:15:54:3:Default, 4475:27:26:54:3:Default, 4525:27:26:54:5:Default, 4515:27:33:54:3:Default,
  4487:27:34:54:5:Default, 4501:27:36:54:3:Default, 4501:30:-37:54:5:Default, 4498:31:-1:54:5:Default,
  4501:36:4:54:5:Default, 4500:42:-3:54:3:Default, 4503:42:0:54:3:Default, 4501:49:2:54:5:Default]'
Spawnpoints:
  '1': world, 4500.5, 45, 38.5, 179.84998, 45.00004
  '2': world, 4514.5, 45, 34.5, 187.50012, 58.350033
  '3': world, 4528.5, 45, 25.5, 93.150024, 78.75002
  '4': world, 4537.5, 45, 14.5, 89.849915, 79.05009
  '5': world, 4538.5, 45, 0.5, 86.69977, 85.95013
  '6': world, 4536.5, 45, -13.5, 76.49963, 77.10011
  '7': world, 4524.5, 45, -27.5, 355.19952, 78.300125
  '8': world, 4514.5, 45, -35.5, 339.29956, 86.54999
  '9': world, 4500.5, 45, -38.5, 12.59906, 79.500015
  '10': world, 4486.5, 45, -35.5, 357.59882, 83.700035
  '11': world, 4472.5, 45, -25.5, 279.74896, 83.250084
  '12': world, 4465.5, 45, -13.5, 261.4486, 87.29999
  '13': world, 4462.5, 45, 0.5, 260.39838, 90.0
  '14': world, 4464.5, 45, 14.5, 310.34863, 90.0
  '15': world, 4472.5, 45, 27.5, 244.64844, 90.0
  '16': world, 4485.5, 45, 36.5, 188.54846, 83.85
Spectators-Spawnpoint: world, 4498.5, 55, 0.5, 298.79865, 58.200005
Signs:
  '1': world, 5.0, 52, 7.0, 0.0, 0.0
